 VARIABLES = "R","Z","Tmpr      "
ZONE F=POINT, I= 103, J= 103
 0.54923E+00  0.45836E-04  0.60433E-05
 0.59751E+00  0.45836E-04  0.56809E-05
 0.64399E+00  0.45836E-04  0.49507E-05
 0.68790E+00  0.45836E-04  0.41981E-05
 0.72869E+00  0.45836E-04  0.35542E-05
 0.76596E+00  0.45836E-04  0.31199E-05
 0.79953E+00  0.45836E-04  0.30077E-05
 0.82937E+00  0.45836E-04  0.30840E-05
 0.85557E+00  0.45836E-04  0.31341E-05
 0.87834E+00  0.45836E-04  0.30796E-05
 0.89796E+00  0.45836E-04  0.29711E-05
 0.91472E+00  0.45836E-04  0.28836E-05
 0.92895E+00  0.45836E-04  0.28815E-05
 0.94096E+00  0.45836E-04  0.29695E-05
 0.95105E+00  0.45836E-04  0.30855E-05
 0.95949E+00  0.45836E-04  0.31643E-05
 0.96653E+00  0.45836E-04  0.31853E-05
 0.97238E+00  0.45836E-04  0.31558E-05
 0.97724E+00  0.45836E-04  0.30858E-05
 0.98126E+00  0.45836E-04  0.29845E-05
 0.98458E+00  0.45836E-04  0.28633E-05
 0.98732E+00  0.45836E-04  0.27362E-05
 0.98958E+00  0.45836E-04  0.26146E-05
 0.99145E+00  0.45836E-04  0.25027E-05
 0.99298E+00  0.45836E-04  0.24036E-05
 0.99424E+00  0.45836E-04  0.23272E-05
 0.99528E+00  0.45836E-04  0.22747E-05
 0.99613E+00  0.45836E-04  0.22407E-05
 0.99683E+00  0.45836E-04  0.22206E-05
 0.99741E+00  0.45836E-04  0.22106E-05
 0.99788E+00  0.45836E-04  0.22079E-05
 0.99827E+00  0.45836E-04  0.22090E-05
 0.99859E+00  0.45836E-04  0.22097E-05
 0.99885E+00  0.45836E-04  0.22081E-05
 0.99906E+00  0.45836E-04  0.22037E-05
 0.99924E+00  0.45836E-04  0.21967E-05
 0.99938E+00  0.45836E-04  0.21879E-05
 0.99950E+00  0.45836E-04  0.21783E-05
